"Name_pos","Score_pos","Rank_pos","HumanGene","hommel_p_pos","fdr_pos","mean_score_pos","sd_score_pos","n_screens_pos","Name_neg","Score_neg","Rank_neg","hommel_p_neg","fdr_neg","mean_score_neg","sd_score_neg","n_screens_neg","Direction","cell_type","Score","P_value","Category","Regulation"
"COL6A3",0.00647249190938511,114,"COL6A3",0.215763,1,0.987167840109017,NA,1,"COL6A3",0.997104411514222,17562,1,1,-0.994208494208494,NA,1,"NS","GammadeltaTcells",-0.00352032704973876,0.05,"gdT cell","gdT cell"
"CAMTA2",0.00652926815420428,115,"CAMTA2",0.215763,1,0.987054281171928,NA,1,"CAMTA2",0.547606881280872,9645,1,1,-0.0951623892800364,NA,1,"NS","GammadeltaTcells",0.445945945945946,0.05,"gdT cell","gdT cell"
"RBMXL3",0.00658604439902345,116,"RBMXL3",0.218821,1,0.98694072223484,NA,1,"RBMXL3",0.88201896326577,15535,1,1,-0.764024528730411,NA,1,"NS","GammadeltaTcells",0.111458096752214,0.05,"gdT cell","gdT cell"
"NYAP2",0.00664282064384261,117,"NYAP2",0.226991,1,0.986827163297752,NA,1,"NYAP2",0.995287571680009,17530,1,1,-0.990574608221667,NA,1,"NS","GammadeltaTcells",-0.00187372246195777,0.05,"gdT cell","gdT cell"
"FIBP",0.00669959688866178,118,"FIBP",0.252221,1,0.986713604360663,NA,1,"FIBP",0.992562311928689,17482,1,1,-0.985123779241426,NA,1,"NS","GammadeltaTcells",0.000794912559618444,0.05,"gdT cell","gdT cell"
"TTC9C",0.00675637313348095,119,"TTC9C",0.253058,1,0.986600045423575,NA,1,"TTC9C",0.844716970419576,14878,1,1,-0.689416307063366,NA,1,"NS","GammadeltaTcells",0.148591869180104,0.05,"gdT cell","gdT cell"
"PEPD",0.00681314937830012,120,"PEPD",0.257876,1,0.986486486486487,NA,1,"PEPD",0.754726622381196,13293,1,1,-0.509425391778333,NA,1,"NS","GammadeltaTcells",0.238530547354077,0.05,"gdT cell","gdT cell"
"RGS7BP",0.00686992562311929,121,"RGS7BP",0.258197,1,0.986372927549398,NA,1,"RGS7BP",0.996934082779765,17559,1,1,-0.993867817397229,NA,1,"NS","GammadeltaTcells",-0.00374744492391549,0.05,"gdT cell","gdT cell"
"TREX2",0.00692670186793845,122,"TREX2",0.262618,1,0.98625936861231,NA,1,"TREX2",0.996706977800488,17555,1,1,-0.993413581648876,NA,1,"NS","GammadeltaTcells",-0.00357710651828302,0.05,"gdT cell","gdT cell"
"SPART",0.00698347811275762,123,"SPART",0.26537,1,0.986145809675221,NA,1,"SPART",0.996877306534946,17558,NA,NA,-0.993754258460141,NA,1,"NS","GammadeltaTcells",-0.0038042243924597,0.05,"gdT cell","gdT cell"
"PRDM6",0.00704025435757679,124,"PRDM6",0.266257,1,0.986032250738133,NA,1,"PRDM6",0.996820530290127,17557,1,1,-0.993640699523052,NA,1,"NS","GammadeltaTcells",-0.0038042243924597,0.05,"gdT cell","gdT cell"
"DMRT2",0.00709703060239596,125,"DMRT2",0.307766,1,0.985918691801045,NA,1,"DMRT2",0.984897518878101,17347,1,1,-0.969793322734499,NA,1,"NS","GammadeltaTcells",0.00806268453327275,0.05,"gdT cell","gdT cell"
"FRMPD4",0.00715380684721513,126,"FRMPD4",0.274981,1,0.985805132863956,NA,1,"FRMPD4",0.99659342531085,17553,1,1,-0.993186463774699,NA,1,"NS","GammadeltaTcells",-0.00369066545537128,0.05,"gdT cell","gdT cell"
"SOX3",0.0072105830920343,127,"SOX3",0.274981,1,0.985691573926868,NA,1,"SOX3",0.818656674047578,14419,1,1,-0.637292754939814,NA,1,"NS","GammadeltaTcells",0.174199409493527,0.05,"gdT cell","gdT cell"
"AKAP8",0.00726735933685346,128,"AKAP8",0.274981,1,0.98557801498978,NA,1,"AKAP8",0.620791460852779,10934,1,1,-0.241539859186918,NA,1,"NS","GammadeltaTcells",0.372019077901431,0.05,"gdT cell","gdT cell"
"CST5",0.00732413558167263,129,"CST5",0.274981,1,0.985464456052691,NA,1,"CST5",0.978481803213536,17234,1,1,-0.956961162843516,NA,1,"NS","GammadeltaTcells",0.0142516466045878,0.05,"gdT cell","gdT cell"
"ZNF721",0.0073809118264918,130,"ZNF721",0.274981,1,0.985350897115603,NA,1,"ZNF721",0.377334923068188,6646,1,1,0.245400863047922,NA,1,"NS","GammadeltaTcells",0.615375880081762,0.05,"gdT cell","gdT cell"
"MMP2",0.00743768807131096,131,"MMP2",0.282692,1,0.985237338178515,NA,1,"MMP2",0.996536649066031,17552,1,1,-0.993072904837611,NA,1,"NS","GammadeltaTcells",-0.00391778332954806,0.05,"gdT cell","gdT cell"
"CCDC149",0.00749446431613013,132,"CCDC149",0.282692,1,0.985123779241426,NA,1,"CCDC149",0.996479872821212,17551,1,1,-0.992959345900522,NA,1,"NS","GammadeltaTcells",-0.00391778332954806,0.05,"gdT cell","gdT cell"
"POU3F4",0.0075512405609493,133,"POU3F4",0.282692,1,0.985010220304338,NA,1,"POU3F4",0.994946914211094,17524,1,1,-0.989893254599137,NA,1,"NS","GammadeltaTcells",-0.00244151714739954,0.05,"gdT cell","gdT cell"
"ZC3HAV1",0.00760801680576847,134,"ZC3HAV1",0.282692,1,0.98489666136725,NA,1,"ZC3HAV1",0.986827911201953,17381,1,1,-0.973654326595503,NA,1,"NS","GammadeltaTcells",0.00562116738587326,0.05,"gdT cell","gdT cell"
"IVD",0.00766479305058763,135,"IVD",0.254249,1,0.984783102430161,NA,1,"IVD",0.949128484642026,16717,1,1,-0.898251192368839,NA,1,"NS","GammadeltaTcells",0.0432659550306609,0.05,"gdT cell","gdT cell"
"SULT4A1",0.0077215692954068,136,"SULT4A1",0.28782,1,0.984669543493073,NA,1,"SULT4A1",0.996423096576392,17550,1,1,-0.992845786963434,NA,1,"NS","GammadeltaTcells",-0.00408812173518053,0.05,"gdT cell","gdT cell"
"DCX",0.00777834554022597,137,"DCX",0.289301,1,0.984555984555985,NA,1,"DCX",0.78107079997729,13757,1,1,-0.562116738587327,NA,1,"NS","GammadeltaTcells",0.211219622984329,0.05,"gdT cell","gdT cell"
"PPP4R4",0.00783512178504514,138,"PPP4R4",0.307766,1,0.984442425618896,NA,1,"PPP4R4",0.867030034633509,15271,1,1,-0.734044969339087,NA,1,"NS","GammadeltaTcells",0.125198728139905,0.05,"gdT cell","gdT cell"
"VLDLR",0.0078918980298643,139,"VLDLR",0.289301,1,0.984328866681808,NA,1,"VLDLR",0.996366320331573,17549,1,1,-0.992732228026346,NA,1,"NS","GammadeltaTcells",-0.00420168067226895,0.05,"gdT cell","gdT cell"
"DMD",0.00794867427468347,140,"DMD",0.338715,1,0.98421530774472,NA,1,"DMD",0.988474422301709,17410,1,1,-0.976947535771065,NA,1,"NS","GammadeltaTcells",0.00363388598682723,0.05,"gdT cell","gdT cell"
"CCDC81",0.00800545051950264,141,"CCDC81",0.289301,1,0.984101748807631,NA,1,"CCDC81",0.936978368250724,16503,1,1,-0.873949579831933,NA,1,"NS","GammadeltaTcells",0.0550760844878492,0.05,"gdT cell","gdT cell"
"LDOC1",0.0080622267643218,142,"LDOC1",0.28971,1,0.983988189870543,NA,1,"LDOC1",0.996309544086754,17548,1,1,-0.992618669089257,NA,1,"NS","GammadeltaTcells",-0.00431523960935726,0.05,"gdT cell","gdT cell"
"TBC1D1",0.00811900300914098,143,"TBC1D1",0.294903,1,0.983874630933455,NA,1,"TBC1D1",0.979730880599557,17256,1,1,-0.959459459459459,NA,1,"NS","GammadeltaTcells",0.0122075857369975,0.05,"gdT cell","gdT cell"
"ADGRG2",0.00817577925396015,144,"ADGRG2",0.294903,1,0.983761071996366,NA,1,"ADGRG2",0.996252767841935,17547,NA,NA,-0.992505110152169,NA,1,"NS","GammadeltaTcells",-0.00437201907790141,0.05,"gdT cell","gdT cell"
"PTX4",0.00823255549877931,145,"PTX4",0.296926,1,0.983647513059278,NA,1,"PTX4",0.901209334014648,15873,1,1,-0.802407449466273,NA,1,"NS","GammadeltaTcells",0.0906200317965024,0.05,"gdT cell","gdT cell"
"MIR1915HG",0.00828933174359848,146,"MIR1915HG",0.306278,1,0.98353395412219,NA,1,"MIR1915HG",0.996195991597116,17546,NA,NA,-0.992391551215081,NA,1,"NS","GammadeltaTcells",-0.00442879854644562,0.05,"gdT cell","gdT cell"
"TLN1",0.00834610798841765,147,"TLN1",0.307766,1,0.983420395185101,NA,1,"TLN1",0.996139215352297,17545,1,1,-0.992277992277992,NA,1,"NS","GammadeltaTcells",-0.00442879854644562,0.05,"gdT cell","gdT cell"
"MYO3B",0.00840288423323681,148,"MYO3B",0.307766,1,0.983306836248013,NA,1,"MYO3B",0.97683529211378,17205,1,1,-0.953667953667954,NA,1,"NS","GammadeltaTcells",0.0148194412900295,0.05,"gdT cell","gdT cell"
"AP2A2",0.00845966047805598,149,"AP2A2",0.307766,1,0.983193277310924,NA,1,"AP2A2",0.98018509055811,17264,1,1,-0.960367930956166,NA,1,"NS","GammadeltaTcells",0.011412673177379,0.05,"gdT cell","gdT cell"
"BCORL1",0.00851643672287515,150,"BCORL1",0.307766,1,0.983079718373836,NA,1,"BCORL1",0.996082439107477,17544,1,1,-0.992164433340904,NA,1,"NS","GammadeltaTcells",-0.00454235748353393,0.05,"gdT cell","gdT cell"
"PHF20L1",0.00857321296769432,151,"PHF20L1",0.307766,1,0.982966159436748,NA,1,"PHF20L1",0.992902969397604,17488,1,1,-0.985805132863956,NA,1,"NS","GammadeltaTcells",-0.00141948671360431,0.05,"gdT cell","gdT cell"
"LOX",0.00862998921251348,152,"LOX",0.282692,1,0.982852600499659,NA,1,"LOX",0.996025662862658,17543,1,1,-0.992050874403816,NA,1,"NS","GammadeltaTcells",-0.0045991369520782,0.05,"gdT cell","gdT cell"
"SLC17A4",0.00868676545733265,153,"SLC17A4",0.307766,1,0.982739041562571,NA,1,"SLC17A4",0.995968886617839,17542,1,1,-0.991937315466727,NA,1,"NS","GammadeltaTcells",-0.00459913695207814,0.05,"gdT cell","gdT cell"
"ESX1",0.00874354170215182,154,"ESX1",0.307766,1,0.982625482625483,NA,1,"ESX1",0.99591211037302,17541,1,1,-0.991823756529639,NA,1,"NS","GammadeltaTcells",-0.00459913695207809,0.05,"gdT cell","gdT cell"
"FAM199X",0.00880031794697098,155,"FAM199X",0.307766,1,0.982511923688394,NA,1,"FAM199X",0.900130585363084,15854,1,1,-0.800249829661594,NA,1,"NS","GammadeltaTcells",0.0911310470134,0.05,"gdT cell","gdT cell"
"ARHGEF39",0.00885709419179015,156,"ARHGEF39",0.307766,1,0.982398364751306,NA,1,"ARHGEF39",0.995855334128201,17540,1,1,-0.991710197592551,NA,1,"NS","GammadeltaTcells",-0.00465591642062235,0.05,"gdT cell","gdT cell"
"NALF1",0.00891387043660932,157,"NALF1",0.307766,1,0.982284805814218,NA,1,"NALF1",0.995798557883382,17539,NA,NA,-0.991596638655462,NA,1,"NS","GammadeltaTcells",-0.0046559164206223,0.05,"gdT cell","gdT cell"
"PGLYRP1",0.00897064668142849,158,"PGLYRP1",0.307766,1,0.982171246877129,NA,1,"PGLYRP1",0.955260319082496,16825,1,1,-0.910515557574381,NA,1,"NS","GammadeltaTcells",0.0358278446513741,0.05,"gdT cell","gdT cell"
"MORC4",0.00902742292624766,159,"MORC4",0.307766,1,0.982057687940041,NA,1,"MORC4",0.994208823028445,17511,1,1,-0.988416988416988,NA,1,"NS","GammadeltaTcells",-0.00317965023847377,0.05,"gdT cell","gdT cell"
"RAP2A",0.00908419917106683,160,"RAP2A",0.307766,1,0.981944129002953,NA,1,"RAP2A",0.793731902571964,13980,1,1,-0.587440381558029,NA,1,"NS","GammadeltaTcells",0.197251873722462,0.05,"gdT cell","gdT cell"
"ST7",0.00914097541588599,161,"ST7",0.308068,1,0.981830570065864,NA,1,"ST7",0.995741781638562,17538,1,1,-0.991483079718374,NA,1,"NS","GammadeltaTcells",-0.00482625482625482,0.05,"gdT cell","gdT cell"
"TP53AIP1",0.00919775166070516,162,"TP53AIP1",0.338715,1,0.981717011128776,NA,1,"TP53AIP1",0.757054448418782,13334,1,1,-0.514081308198955,NA,1,"NS","GammadeltaTcells",0.23381785146491,0.05,"gdT cell","gdT cell"
"LARP4B",0.00925452790552433,163,"LARP4B",0.309255,1,0.981603452191687,NA,1,"LARP4B",0.995685005393743,17537,1,1,-0.991369520781286,NA,1,"NS","GammadeltaTcells",-0.00488303429479908,0.05,"gdT cell","gdT cell"
"SLC34A1",0.00931130415034349,164,"SLC34A1",0.309255,1,0.981489893254599,NA,1,"SLC34A1",0.436325441435303,7685,1,1,0.127413127413127,NA,1,"NS","GammadeltaTcells",0.554451510333863,0.05,"gdT cell","gdT cell"
"FGFBP1",0.00936808039516266,165,"FGFBP1",0.309255,1,0.981376334317511,NA,1,"FGFBP1",0.995628229148924,17536,1,1,-0.991255961844197,NA,1,"NS","GammadeltaTcells",-0.00493981376334318,0.05,"gdT cell","gdT cell"
"DEPDC5",0.00942485663998183,166,"DEPDC5",0.30945,1,0.981262775380422,NA,1,"DEPDC5",0.995571452904105,17535,1,1,-0.991142402907109,NA,1,"NS","GammadeltaTcells",-0.00493981376334318,0.05,"gdT cell","gdT cell"
"ELF4",0.009481632884801,167,"ELF4",0.30945,1,0.981149216443334,NA,1,"ELF4",0.97615397717595,17193,1,1,-0.952305246422893,NA,1,"NS","GammadeltaTcells",0.0144219850102204,0.05,"gdT cell","gdT cell"
"PTPRT",0.00953840912962017,168,"PTPRT",0.30945,1,0.981035657506246,NA,1,"PTPRT",0.995514676659286,17534,1,1,-0.99102884397002,NA,1,"NS","GammadeltaTcells",-0.00499659323188728,0.05,"gdT cell","gdT cell"
"RNF149",0.00959518537443934,169,"RNF149",0.310496,1,0.980922098569157,NA,1,"RNF149",0.995401124169647,17532,1,1,-0.990801726095844,NA,1,"NS","GammadeltaTcells",-0.00493981376334318,0.05,"gdT cell","gdT cell"
"C2CD5",0.0096519616192585,170,"C2CD5",0.314342,1,0.980808539632069,NA,1,"C2CD5",0.995344347924828,17531,1,1,-0.990688167158755,NA,1,"NS","GammadeltaTcells",-0.00493981376334313,0.05,"gdT cell","gdT cell"
"SLC5A9",0.00970873786407767,171,"SLC5A9",0.31999,1,0.980694980694981,NA,1,"SLC5A9",0.903480383807415,15913,1,1,-0.806949806949807,NA,1,"NS","GammadeltaTcells",0.0868725868725869,0.05,"gdT cell","gdT cell"
"R3HCC1L",0.00976551410889684,172,"R3HCC1L",0.338715,1,0.980581421757892,NA,1,"R3HCC1L",0.662067790836314,11661,1,1,-0.324097206450148,NA,1,"NS","GammadeltaTcells",0.328242107653872,0.05,"gdT cell","gdT cell"
"IL1RAPL2",0.009822290353716,173,"IL1RAPL2",0.31999,1,0.980467862820804,NA,1,"IL1RAPL2",0.963208993357179,16965,1,1,-0.92641380876675,NA,1,"NS","GammadeltaTcells",0.027027027027027,0.05,"gdT cell","gdT cell"
"MXD3",0.00987906659853518,174,"MXD3",0.31999,1,0.980354303883716,NA,1,"MXD3",0.99523079543519,17529,1,1,-0.990461049284579,NA,1,"NS","GammadeltaTcells",-0.00505337270043149,0.05,"gdT cell","gdT cell"
"PTCHD1",0.00993584284335434,175,"PTCHD1",0.31999,1,0.980240744946627,NA,1,"PTCHD1",0.98495429512292,17348,1,1,-0.969906881671587,NA,1,"NS","GammadeltaTcells",0.00516693163751991,0.05,"gdT cell","gdT cell"
"ASGR2",0.00999261908817351,176,"ASGR2",0.31999,1,0.980127186009539,NA,1,"ASGR2",0.995174019190371,17528,1,1,-0.99034749034749,NA,1,"NS","GammadeltaTcells",-0.00511015216897565,0.05,"gdT cell","gdT cell"
"WWP1",0.0100493953329927,177,"WWP1",0.322631,1,0.980013627072451,NA,1,"WWP1",0.995117242945552,17527,1,1,-0.990233931410402,NA,1,"NS","GammadeltaTcells",-0.0051101521689757,0.05,"gdT cell","gdT cell"
"PLCH2",0.0101061715778118,178,"PLCH2",0.32313,1,0.979900068135362,NA,1,"PLCH2",0.790211775393175,13918,1,1,-0.580399727458551,NA,1,"NS","GammadeltaTcells",0.199750170338406,0.05,"gdT cell","gdT cell"
"TRIM25",0.010162947822631,179,"TRIM25",0.32313,1,0.979786509198274,NA,1,"TRIM25",0.932663373644467,16427,1,1,-0.865319100613218,NA,1,"NS","GammadeltaTcells",0.0572337042925279,0.05,"gdT cell","gdT cell"
"RPRM",0.0102197240674502,180,"RPRM",0.32313,1,0.979672950261186,NA,1,"RPRM",0.982740021574973,17309,1,1,-0.965478083125142,NA,1,"NS","GammadeltaTcells",0.00709743356802178,0.05,"gdT cell","gdT cell"
"PKHD1",0.0102765003122693,181,"PKHD1",0.32313,1,0.979559391324097,NA,1,"PKHD1",0.995060466700732,17526,1,1,-0.990120372473314,NA,1,"NS","GammadeltaTcells",-0.00528049057460822,0.05,"gdT cell","gdT cell"
"VIM",0.0103332765570885,182,"VIM",0.32313,1,0.979445832387009,NA,1,"VIM",0.995003690455913,17525,1,1,-0.990006813536225,NA,1,"NS","GammadeltaTcells",-0.00528049057460817,0.05,"gdT cell","gdT cell"
"ZHX3",0.0103900528019077,183,"ZHX3",0.326967,1,0.97933227344992,NA,1,"ZHX3",0.991597115766763,17465,1,1,-0.983193277310924,NA,1,"NS","GammadeltaTcells",-0.00193050193050198,0.05,"gdT cell","gdT cell"
"IGSF22",0.0104468290467268,184,"IGSF22",0.326967,1,0.979218714512832,NA,1,"IGSF22",0.989723499687731,17432,1,1,-0.979445832387009,NA,1,"NS","GammadeltaTcells",-0.000113558937088309,0.05,"gdT cell","gdT cell"
"DNAJC15",0.010503605291546,185,"DNAJC15",0.326967,1,0.979105155575744,NA,1,"DNAJC15",0.483222619655936,8511,1,1,0.0336134453781513,NA,1,"NS","GammadeltaTcells",0.506359300476948,0.05,"gdT cell","gdT cell"
"WWC2",0.0105603815363652,186,"WWC2",0.326967,1,0.978991596638655,NA,1,"WWC2",0.994890137966275,17523,1,1,-0.989779695662049,NA,1,"NS","GammadeltaTcells",-0.00539404951169659,0.05,"gdT cell","gdT cell"
"SPINDOC",0.0106171577811843,187,"SPINDOC",0.326967,1,0.978878037701567,NA,1,"SPINDOC",0.994833361721456,17522,NA,NA,-0.98966613672496,NA,1,"NS","GammadeltaTcells",-0.00539404951169653,0.05,"gdT cell","gdT cell"
"TRIM63",0.0106739340260035,188,"TRIM63",0.326967,1,0.978764478764479,NA,1,"TRIM63",0.668937716459433,11782,1,1,-0.337837837837838,NA,1,"NS","GammadeltaTcells",0.32046332046332,0.05,"gdT cell","gdT cell"
"NTSR2",0.0107307102708227,189,"NTSR2",0.326967,1,0.97865091982739,NA,1,"NTSR2",0.901152557769829,15872,1,1,-0.802293890529185,NA,1,"NS","GammadeltaTcells",0.0881785146491029,0.05,"gdT cell","gdT cell"
"HAPSTR1",0.0107874865156419,190,"HAPSTR1",0.326967,1,0.978537360890302,NA,1,"HAPSTR1",0.330664849826833,5824,NA,NA,0.338746309334545,NA,1,"NS","GammadeltaTcells",0.658641835112423,0.05,"gdT cell","gdT cell"
"ACE2",0.010844262760461,191,"ACE2",0.326967,1,0.978423801953214,NA,1,"ACE2",0.994776585476637,17521,1,1,-0.989552577787872,NA,1,"NS","GammadeltaTcells",-0.00556438791732911,0.05,"gdT cell","gdT cell"
"PABPC5",0.0109010390052802,192,"PABPC5",0.326967,1,0.978310243016125,NA,1,"PABPC5",0.968943394083915,17066,1,1,-0.937883261412673,NA,1,"NS","GammadeltaTcells",0.0202134908017261,0.05,"gdT cell","gdT cell"
"CAPN3",0.0109578152500994,193,"CAPN3",0.388596,1,0.978196684079037,NA,1,"CAPN3",0.580196445807074,10219,1,1,-0.160345219168749,NA,1,"NS","GammadeltaTcells",0.408925732455144,0.05,"gdT cell","gdT cell"
"UBLCP1",0.0110145914949185,194,"UBLCP1",0.328003,1,0.978083125141949,NA,1,"UBLCP1",0.994719809231817,17520,1,1,-0.989439018850784,NA,1,"NS","GammadeltaTcells",-0.00567794685441747,0.05,"gdT cell","gdT cell"
"VCPIP1",0.0110713677397377,195,"VCPIP1",0.334958,1,0.97796956620486,NA,1,"VCPIP1",0.994663032986998,17519,1,1,-0.989325459913695,NA,1,"NS","GammadeltaTcells",-0.00567794685441741,0.05,"gdT cell","gdT cell"
"TNKS",0.0111281439845569,196,"TNKS",0.336255,1,0.977856007267772,NA,1,"TNKS",0.870209504343383,15327,1,1,-0.740404269816034,NA,1,"NS","GammadeltaTcells",0.118725868725869,0.05,"gdT cell","gdT cell"
"SLC9A9",0.011184920229376,197,"SLC9A9",0.336255,1,0.977742448330684,NA,1,"SLC9A9",0.94611934366661,16664,1,1,-0.892232568703157,NA,1,"NS","GammadeltaTcells",0.0427549398137633,0.05,"gdT cell","gdT cell"
"LINC02877",0.0112416964741952,198,"LINC02877",0.336255,1,0.977628889393595,NA,1,"LINC02877",0.994606256742179,17518,NA,NA,-0.989211900976607,NA,1,"NS","GammadeltaTcells",-0.00579150579150584,0.05,"gdT cell","gdT cell"
"IFT70A",0.0112984727190144,199,"IFT70A",0.338715,1,0.977515330456507,NA,1,"IFT70A",0.744563674558565,13114,NA,NA,-0.489098342039519,NA,1,"NS","GammadeltaTcells",0.244208494208494,0.05,"gdT cell","gdT cell"
"L1CAM",0.0113552489638335,200,"L1CAM",0.338715,1,0.977401771519419,NA,1,"L1CAM",0.99454948049736,17517,1,1,-0.989098342039519,NA,1,"NS","GammadeltaTcells",-0.00584828526004999,0.05,"gdT cell","gdT cell"
"NKX3-2",0.0114120252086527,201,"NKX3-2",0.338715,1,0.97728821258233,NA,1,"NKX3-2",0.992732640663147,17485,1,1,-0.985464456052691,NA,1,"NS","GammadeltaTcells",-0.00408812173518053,0.05,"gdT cell","gdT cell"
"EFCAB6",0.0114688014534719,202,"EFCAB6",0.338715,1,0.977174653645242,NA,1,"EFCAB6",0.892579344802135,15721,1,1,-0.785146491028844,NA,1,"NS","GammadeltaTcells",0.096014081308199,0.05,"gdT cell","gdT cell"
"LRRK1",0.011525577698291,203,"LRRK1",0.338715,1,0.977061094708153,NA,1,"LRRK1",0.93243626866519,16423,1,1,-0.864864864864865,NA,1,"NS","GammadeltaTcells",0.0560981149216443,0.05,"gdT cell","gdT cell"
"ERICH3",0.0115823539431102,204,"ERICH3",0.338715,1,0.976947535771065,NA,1,"ERICH3",0.994492704252541,17516,NA,NA,-0.98898478310243,NA,1,"NS","GammadeltaTcells",-0.00601862366568245,0.05,"gdT cell","gdT cell"
"TMEM125",0.0116391301879294,205,"TMEM125",0.338715,1,0.976833976833977,NA,1,"TMEM125",0.988985408505081,17419,1,1,-0.97796956620486,NA,1,"NS","GammadeltaTcells",-0.000567794685441769,0.05,"gdT cell","gdT cell"
"NUP210L",0.0116959064327485,206,"NUP210L",0.338715,1,0.976720417896888,NA,1,"NUP210L",0.994435928007722,17515,1,1,-0.988871224165342,NA,1,"NS","GammadeltaTcells",-0.00607540313422672,0.05,"gdT cell","gdT cell"
"COBLL1",0.0117526826775677,207,"COBLL1",0.338715,1,0.9766068589598,NA,1,"COBLL1",0.797308805995571,14043,1,1,-0.594594594594595,NA,1,"NS","GammadeltaTcells",0.191006132182603,0.05,"gdT cell","gdT cell"
"CDKN3",0.0118094589223869,208,"CDKN3",0.338715,1,0.976493300022712,NA,1,"CDKN3",0.994379151762902,17514,1,1,-0.988757665228253,NA,1,"NS","GammadeltaTcells",-0.00613218260277082,0.05,"gdT cell","gdT cell"
"ZFP36L1",0.011866235167206,209,"ZFP36L1",0.338715,1,0.976379741085623,NA,1,"ZFP36L1",0.000170328734457503,3,1,1,0.999772882125823,NA,1,"NS","GammadeltaTcells",0.988076311605723,0.05,"gdT cell","gdT cell"
"ZNF185",0.0119230114120252,210,"ZNF185",0.380569,1,0.976266182148535,NA,1,"ZNF185",0.932209163685914,16419,1,1,-0.864410629116511,NA,1,"NS","GammadeltaTcells",0.0559277765160118,0.05,"gdT cell","gdT cell"
"P2RY4",0.0119797876568444,211,"P2RY4",0.338715,1,0.976152623211447,NA,1,"P2RY4",0.934820870947595,16465,1,1,-0.869634340222575,NA,1,"NS","GammadeltaTcells",0.0532591414944356,0.05,"gdT cell","gdT cell"
"BNIP5",0.0120365639016635,212,"BNIP5",0.338715,1,0.976039064274358,NA,1,"BNIP5",0.994322375518083,17513,NA,NA,-0.988644106291165,NA,1,"NS","GammadeltaTcells",-0.00630252100840334,0.05,"gdT cell","gdT cell"
"KBTBD3",0.0120933401464827,213,"KBTBD3",0.338715,1,0.97592550533727,NA,1,"KBTBD3",0.64191222392551,11306,1,1,-0.283783783783784,NA,1,"NS","GammadeltaTcells",0.346070860776743,0.05,"gdT cell","gdT cell"
"ARHGEF10",0.0121501163913019,214,"ARHGEF10",0.338715,1,0.975811946400182,NA,1,"ARHGEF10",0.763243059104071,13443,1,1,-0.526459232341585,NA,1,"NS","GammadeltaTcells",0.224676357029298,0.05,"gdT cell","gdT cell"
"KIF26A",0.012206892636121,215,"KIF26A",0.338715,1,0.975698387463093,NA,1,"KIF26A",0.551410889683756,9712,1,1,-0.102770838064956,NA,1,"NS","GammadeltaTcells",0.436463774699069,0.05,"gdT cell","gdT cell"
"BCL2L11",0.0122636688809402,216,"BCL2L11",0.412671,1,0.975584828526005,NA,1,"BCL2L11",0.433656957928803,7638,1,1,0.13275039745628,NA,1,"NS","GammadeltaTcells",0.554167612991142,0.05,"gdT cell","gdT cell"
"SETD1B",0.0123204451257594,217,"SETD1B",0.338715,1,0.975471269588917,NA,1,"SETD1B",0.834440470107307,14697,1,1,-0.668862139450375,NA,1,"NS","GammadeltaTcells",0.153304565069271,0.05,"gdT cell","gdT cell"
"DDHD2",0.0123772213705786,218,"DDHD2",0.338715,1,0.975357710651828,NA,1,"DDHD2",0.994265599273264,17512,1,1,-0.988530547354077,NA,1,"NS","GammadeltaTcells",-0.00658641835112428,0.05,"gdT cell","gdT cell"
"CCDC82",0.0124339976153977,219,"CCDC82",0.338715,1,0.97524415171474,NA,1,"CCDC82",0.301084426276046,5303,1,1,0.397910515557574,NA,1,"NS","GammadeltaTcells",0.686577333636157,0.05,"gdT cell","gdT cell"
